,Background...Carnivore.Rho,Background...Carnivore.P,Background...Carnivore.p.adj
NCOR2,-0.0922595435901497,0.926491830769101,0.965397939108514
SUN1,-1.27880094816368,0.200967159951745,0.415216156113547
EPCAM,0.276392278357162,0.782246786803921,0.88805771640813
TAPT1,0.675741990479381,0.499204470965596,0.702596184005023
NUCB1,0.199219409854252,0.842091116863341,0.921983699160773
ABCG5,2.79510950815689,0.00518821375649146,0.0416624749779077
ETV1,2.7172974860522,0.00658174200727394,0.0485784056020668
ADCY3,-2.54911564374252,0.0107996481922945,0.0663375448805281
HPSE,3.23696473774564,0.00120808338648793,0.0151926051705697
RSPH10B,-1.21926953581482,0.222741907270726,0.440069643887782
ADGRV1,4.19101254998182,2.77712296537184e-05,0.00115027434347958
RPAIN,-0.648969894823891,0.51635783530497,0.715748918088793
CADM2,0.597213454173923,0.550364877672993,0.740106969375583
PPP1R3G,2.54931898383951,0.0107933526983399,0.0663259683387564
MS4A15,-1.50930428676163,0.131221039737549,0.322729927139929
CCDC157,0.760702328114148,0.446834883945183,0.661455928047198
IMMP2L,2.22070218735153,0.0263711392017733,0.119620760234409
TDRD15,0.678386146421077,0.497526890572772,0.701351069048727
HMGB1,NA,NA,NA
CERT1,0.466240842828057,0.64104311749693,0.805091903265792
BSCL2,-0.673458168220601,0.500655853194989,0.703522396748064
TMEM196,NA,NA,NA
ROPN1,1.50343210347526,0.132727653220514,0.324841426021627
GPR12,-2.56137009997757,0.0104260222654362,0.0649176384287221
NXPH1,NA,NA,NA
TCHP,1.12164088637693,0.26201516001806,0.485915469840395
LIG4,0.734314025756688,0.462757371591452,0.673879778870875
ZDHHC8,-2.46944308324766,0.0135323544076209,0.0769905460565247
DUSP28,0.336002516754485,0.736868968606144,0.86097656775023
THADA,3.88322240033665,0.000103081203453475,0.00285762942340811
BTBD3,1.87085389238222,0.0613653353420948,0.202490793842238
MPV17,0.677699703313977,0.49796211459001,0.701701463507636
MEX3C,1.02497006212239,0.305377313933312,0.534213673871947
MTA1,-2.05290136808948,0.0400821443212173,0.155178991801788
PSTK,0.516309853643795,0.605638015232101,0.781379565426435
CSF2RB,0.729863517495065,0.465473614346608,0.675936913464987
RELA,0.536999767822685,0.59126777443042,0.770774796956552
GDPD3,-0.115075745541002,0.908385084424182,0.956673659790337
ESRRA,0.719487307135598,0.471840720103267,0.680712741839472
GAL3ST1,2.27309230683613,0.0230206179413586,0.110069417686358
HSPB7,-0.714991264717544,0.47461444096141,0.682710030336682
PNPLA7,0.88316403264117,0.377147651547378,0.601971047268647
PSD,-0.28640324095339,0.774569292704272,0.884024338282848
SMCR8,-1.97800492259347,0.0479281513343204,0.172994625927551
HDAC9,1.27704648041883,0.2015858380049,0.416105956579208
RMDN1,1.55293925187847,0.120437648229348,0.305709135115581
GPSM2,0.855981600303212,0.392007956979029,0.614087264203944
HOXD12,1.64993149218902,0.098956948751496,0.271403924413625
PARD3B,1.73786428234158,0.0822347305785586,0.24227344116571
ASB3,0.666016037026303,0.505400849911698,0.70747650159395
C1S,3.28684128077167,0.0010131792162931,0.013454215708399
DTNB,-1.8080638664081,0.070596561123566,0.220698646489618
FSHR,-1.69378074360104,0.0903069545757847,0.256071219301542
PCNX4,2.2283726432204,0.0258556758032172,0.117966880737091
DERL3,NA,NA,NA
MAD1L1,-2.15395143154252,0.0312439809576582,0.132566518527174
BCL6,1.29289510475614,0.196047340823593,0.408866534719095
HIPK2,-2.53958365934461,0.0110984498485302,0.0674292486352924
CDCA7L,2.06181495087421,0.0392253571047542,0.153094597965904
GRAMD4,-1.79473936980006,0.0726952347769081,0.224690286811997
SYCE3,-1.75691183033825,0.0789328388452051,0.235638891744163
HYPK,NA,NA,NA
CHKB,-0.183355237884274,0.854519295386947,0.929836214250925
NLK,NA,NA,NA
CRPPA,1.71036503370879,0.0871983927118744,0.250372776629455
PPP1R7,-1.58327828095459,0.113358050994634,0.294287451397725
KIF26B,-2.90660054638891,0.00365379452695375,0.032732366065604
FAH,0.131797400861614,0.895144542430722,0.950935455732076
PRR16,-0.500036658034751,0.617049265642566,0.788323687975129
KREMEN1,0.575114470947154,0.565213881705733,0.751735462516284
RPS14,3.57006611294759,0.000356891142192276,0.00656060159553209
CDK11B,-0.718814734813872,0.472255077629078,0.68103905931193
TSPAN9,-0.128502349221639,0.89775143922879,0.951838765707244
IFI30,1.95458689334534,0.0506318495567364,0.178644924091212
THAP4,-1.64575687346245,0.0998138245461257,0.272933019288258
C1D,2.153357461015,0.0312905960642797,0.132726852755592
METTL15,2.26707931066799,0.0233853812043153,0.111034410220805
CBX6,0.0541194128151391,0.956840025722208,0.979842240995971
WDR43,2.3244675870011,0.0201004468231854,0.0998571660710032
HIC2,2.80639489419535,0.00500992536478297,0.040721214978509
DNASE1,0.953689759573055,0.340240705253073,0.568529779407763
MATN3,-1.52144914736978,0.128147163441911,0.31787345705642
WDR60,-1.82217849350277,0.0684279067122787,0.216800636685536
MEIG1,-0.299106171242407,0.764859037744605,0.878758049401408
CCDC85A,-2.68024093377068,0.00735691866202733,0.0524045409383728
TBL1X,-0.96391511562196,0.33508848488425,0.564183803292405
ZCCHC9,0.19570908967539,0.844837869463811,0.923310345455871
ELAVL1,NA,NA,NA
CASTOR1,4.01570213543805,5.9269074461068e-05,0.00192490080490514
TFIP11,-2.01111341935574,0.0443134780642451,0.1653863910777
PTGR1,1.56437639096283,0.117729201763806,0.301785464807958
ZFPM2,0.124173582026397,0.901177838817694,0.953127377032325
ICOSLG,0.729876761497682,0.465465518118769,0.675936913464987
KIF2A,0.969014507930638,0.332537950659395,0.562029129376792
AQP12B,0.571404579103394,0.56772542580853,0.753609395116779
PRDM6,2.01376076146005,0.0440346572165233,0.164877774045035
POLR2F,0.887937051019312,0.374574613166689,0.599774087763551
FGG,2.11817734291342,0.0341600512678757,0.140214786765427
SETD5,-0.560670604792189,0.575022109729459,0.758873746182365
CHRNA2,-1.14689883659688,0.251423433584604,0.472715010978769
KIF16B,3.11900030451998,0.00181465773752789,0.0203634391038858
RBM34,1.68129488453946,0.0927056510204738,0.260135296215601
POM121L12,-1.58844473437686,0.112185808668379,0.292738411151867
NGDN,1.00459510679418,0.315091854417897,0.543539774564863
MCC,2.36591463558992,0.0179855908989299,0.0928192079573141
PSMB11,-0.395968167088798,0.692128511947836,0.835409891969787
ESRRG,NA,NA,NA
ARMC5,-4.06880425053962,4.72550261355642e-05,0.00164871985413626
TAS2R41,-1.23370039179546,0.217314567882412,0.43379253381758
RGS14,-0.0801418958807121,0.936124401794338,0.968788893997348
XKR9,1.35924262415605,0.174069718616347,0.381750114998671
TBX20,1.04963605004209,0.293885475915615,0.521618968524917
FOXP2,-1.54846339135955,0.121510769152267,0.307291866085206
TTC30B,1.91113100993831,0.0559877469711297,0.190648967775299
TAS2R40,-0.439371595619232,0.660392304511945,0.815765964260751
ZBED8,3.32459271327304,0.000885477866348968,0.0121820042783984
MYO3B,1.113264288291,0.265594939165054,0.489863986683707
UMODL1,2.15137882912553,0.0314463108199024,0.133252525756043
RBM4,NA,NA,NA
RGPD4,0.24867757750983,0.803610194633837,0.899299434152639
KDELR3,2.25574755521862,0.0240864454849227,0.113492156559507
JAKMIP1,-5.04877436554347,4.44653531053229e-07,6.62005460044297e-05
SMPD4,1.27534806989493,0.202186070509064,0.416718649058192
SLC38A11,1.88829280291966,0.0589866529833518,0.197194820122424
ANKRD61,0.168777091396808,0.86597197821936,0.936268380535269
AAK1,-2.232479998152,0.0255832557504498,0.117249441243375
SLC39A10,0.716098437990547,0.473930568219424,0.682366623904277
TMEM139,1.93820287140461,0.0525984765792852,0.183126485835312
SAG,-0.394583083939038,0.693150599692173,0.835932061180434
SNRNP27,-1.07060164398036,0.284348583967746,0.5119549884757
MEIOC,-2.36196298685711,0.018178457054249,0.0933570555753903
WIPF3,1.38640418850431,0.165623518200594,0.369969146845571
ALDH7A1,3.3154751682714,0.000914874687287332,0.0124949779043956
NEMP2,-0.646051283225041,0.518246143858499,0.717113027072812
ALAD,-0.438776622733713,0.660823400783365,0.815963333682005
CCDC148,2.69109438505445,0.00712180427441809,0.0511660634851528
ARHGAP25,-1.43326149599053,0.151783121213011,0.35243190221035
PCDH20,-1.30609804340851,0.191519218269493,0.402779648268303
MCFD2,1.87860057107089,0.0602990531262701,0.200556704680319
KLHL30,-3.46161285755725,0.000536948939308433,0.00867055671611843
STK17B,0.92073319202638,0.357189742391681,0.584192098797445
CATSPERG,4.85501829709141,1.20375628235967e-06,0.000129292022984588
GALNT13,-1.14735299963732,0.251235757791844,0.47252433895134
RAD21L1,1.12651190847238,0.259948902879024,0.483132722725495
C4orf48,0.76051774818809,0.446945164476599,0.661552755018665
PTPRN,1.22815065091347,0.219390419998346,0.436232890451318
STK16,-0.172428136426344,0.863100953766659,0.934710049822777
NCKAP5,1.47285405999594,0.140790391731498,0.335775594047031
TET3,2.35900688221604,0.0183239159335109,0.0938157044236309
NLRX1,-2.83431380013011,0.0045924211918248,0.0384072510909174
FAM174C,NA,NA,NA
IPO11,2.45093006264653,0.0142487635204044,0.0796796790837937
PXMP4,3.83790544007783,0.000124088245509956,0.00320054021909641
CAB39L,-1.26949089908401,0.204266034434919,0.418881202696243
PLGLB1,1.16743201396373,0.243035948884235,0.463944637240434
FCHSD2,1.56412171297047,0.117788987737217,0.301785464807958
TBC1D8,-1.81193575331329,0.0699961241659451,0.219482866664749
DCDC2B,0.0200133466814994,0.98403272558612,0.99201529194412
ARHGEF4,-0.650564427806116,0.515327699341982,0.715048686445084
MRPL19,2.70892307663191,0.00675019881324618,0.0492492671299285
TONSL,-2.97299299681852,0.00294911180111324,0.0281739480008512
LYPD6,1.66397202501872,0.096118020035987,0.266468780840918
CAMSAP1,-4.73389494809283,2.20251755121458e-06,0.000197138431057224
SPIRE1,1.56273689088299,0.118114493486813,0.302271668558304
FAT3,-1.65613120962035,0.0976952502706666,0.269273514754654
CSRNP3,-1.82038281170722,0.0687007281235838,0.217119135938279
PTRH2,0.74213468740603,0.458005735266007,0.670769731600089
SCN9A,-0.104394514564454,0.916856275641756,0.961444457769615
CAPS2,3.08978584357532,0.00200300863441882,0.0218792948839758
LYG1,2.45872944720161,0.0139429648546974,0.0783603652363667
GIGYF2,2.17745377241788,0.0294467273565429,0.128256958750201
USP39,-0.510337636607922,0.609814939440722,0.784076917227439
MPP4,-2.51809947903706,0.011798999121515,0.0699336025976433
PGGHG,0.86963651353259,0.384499076920653,0.607833538651794
ADCYAP1R1,-1.35066332903791,0.176803304294389,0.385230356397083
WNT7B,NA,NA,NA
CD8A,1.80141300220509,0.0716378082978898,0.22265765261996
TSPAN4,-1.79971450817365,0.0719057290597727,0.223121429606232
SNORC,1.26646596168313,0.205346308341798,0.419822221418847
RAD54L2,0.104976361290875,0.916394566019912,0.961363877045072
AGAP1,-1.13566831352786,0.256095406663625,0.478670805469352
ZNF638,1.58477115982014,0.113018337265638,0.293972796655145
OLA1,1.4080381036207,0.159119787422095,0.361651185529933
KDM3A,0.629606413454667,0.528952126429984,0.723867230171794
NR4A2,NA,NA,NA
AFF3,2.25520457640398,0.0241204908145034,0.113511418545066
DYSF,-1.63895577787314,0.101222469876046,0.274694509930716
PLD3,-0.282976345238399,0.777194969974763,0.885555865993067
IL18R1,0.754430908145465,0.450590518115728,0.664658585531313
R3HDM1,-1.20378711439494,0.228671871356547,0.44772642312349
LYPD6B,0.662177277776563,0.507857614610569,0.708804060785142
WDR81,2.96808419852332,0.00299662232144278,0.0284584786023965
MGAT5,-1.1495632703289,0.250323793404579,0.471694095416623
APOL6,0.383603460402192,0.701272374858433,0.840453219516183
CAPG,-1.56716055529641,0.117077167763641,0.300788896817535
NOTUM,-0.28407875090469,0.776350030746347,0.884995482702814
PSMD14,NA,NA,NA
FAM124B,0.674651583490596,0.499897151954382,0.702979508657506
SAPCD2,-0.58313790987564,0.559800465166515,0.747378104830763
CEP19,0.419504813782937,0.674847237384153,0.824612214248782
STAMBP,0.2351654108397,0.814080351371032,0.904821216909321
NHEJ1,0.402410467586195,0.687381967661999,0.832318578032168
MYADML2,-0.760153259157726,0.447162980344216,0.661679761408775
PSTPIP2,-0.45306492991529,0.65050198760926,0.81074168153174
ASB18,0,1,1
PPP3R1,-0.321346228526076,0.747948027234069,0.867468368084678
GPATCH11,0.8610280056927,0.38922261876946,0.611846026932359
RAB1A,NA,NA,NA
KCMF1,-0.139955735877521,0.888694963733824,0.94811721267061
CNPPD1,1.52790451451345,0.12653624717333,0.315072950611917
CLEC16A,-1.30050369150529,0.193428391878225,0.405377383787159
CXCR4,0.426470908911233,0.669764741535665,0.821137579981394
GULP1,-0.532613474954046,0.594301172405624,0.773296758408268
CPVL,1.92603420512449,0.0541001029939002,0.186656520378829
NPPC,-0.726754838248074,0.467376153300322,0.67771795729768
EPHA4,-3.86537046083258,0.000110920708471704,0.00301067634167691
CCDC74A,-1.6413548010131,0.100723786551389,0.274098870918694
UAP1L1,-0.741640991357514,0.458304880713355,0.670773845754986
RABL2A,-0.889837402360153,0.373553199975257,0.599036135454702
TMEM237,1.31710071874025,0.187804866148464,0.398254374880052
CHN1,1.64065533983861,0.100868980459913,0.274147156196754
ELOB,NA,NA,NA
IQCA1,0.164481202405208,0.869352343518729,0.93780781541295
LRRTM4,-0.57365557259939,0.566200897838808,0.752449217923302
IL1RN,0.601422059081531,0.547558909877413,0.737715556655019
PREPL,2.14861943014972,0.0316645801677068,0.133822454182633
CCDC74B,-1.56167865986777,0.118363708514123,0.30279603350236
MAP3K2,-0.109086382403919,0.913133975696513,0.959591557240091
TMEM131L,6.37914384194873,1.78080716770195e-10,5.35559947614684e-07
SERF2,0.385213551542381,0.700079203950541,0.839949811681504
UNC50,0.237428578665104,0.812324320921259,0.903421360706368
VSTM5,1.77207176950945,0.0763826444314925,0.231099763443934
ARHGEF33,-0.475044331974915,0.634755375346067,0.800214613925647
AGFG1,-1.06922508681851,0.284968257144462,0.512239987774286
TAX1BP1,1.58511940886888,0.112939206578048,0.293868636323605
DPAGT1,-1.40747471160681,0.159286670809456,0.36192865974123
COA5,3.40565187969482,0.000660062872072636,0.0099552311006582
C5orf52,1.38121168072763,0.167213884313934,0.372337506060807
FAM243A,-1.01658678821084,0.309350041858072,0.538334753640813
CD207,1.7708003517029,0.0765939074462852,0.231562138087147
HOXD3,0.950648333132732,0.34178292426187,0.569774791519038
COPS7B,-1.40381047915834,0.160375292646181,0.363241945401511
NFU1,0.979841487803955,0.327164369361418,0.556323716169585
IL1R1,2.12119980570359,0.0339049916222077,0.139755854995378
MEF2B,2.03049816402715,0.0423059276039769,0.160869521355992
CWC22,2.61537958781572,0.00891283414647529,0.0588850118895206
ZNF385B,1.15895246681783,0.246475560823545,0.467080254045203
PRPF40A,1.55365821903395,0.120265964178688,0.305376444335517
METTL5,2.70154252008439,0.00690186547059886,0.0499438648129909
IMMT,0.44975059811599,0.652890282873062,0.811620220760177
METTL21A,0.494157903751546,0.621194666915152,0.791262276872778
GPR137,1.32242948639156,0.186025175486874,0.396324817766524
HJURP,0.185833592708418,0.85257526018523,0.928191006907422
EPN1,-4.20721612482548,2.58535860308623e-05,0.0011107439232745
NUP214,-0.895592642655584,0.370470366582234,0.597080696923585
SMIM26,4.61688675205373,3.89539703736259e-06,0.000285732123174738
ZNF142,0.768095463649617,0.442430471777041,0.65778396323031
AP2M1,1.22214019268781,0.221654616020184,0.4388440370106
TOM1,-0.124942345406098,0.900569194226406,0.953127377032325
TBXA2R,0.158164566853758,0.874327123817237,0.941427623664191
TCAF2,-0.624789334031082,0.532109331895975,0.726389153893819
PRRT3,1.4985931335601,0.133979215131432,0.326734586106284
UNC13D,-0.907804365026243,0.363981591781069,0.590356077619668
SNRNP35,0.891766202621779,0.372518260576357,0.598312857432543
PPP4R3C,-1.60970039159218,0.107463279444293,0.285448742802301
PRR29,NA,NA,NA
ADGRA2,3.11518800918906,0.00183827700199591,0.0205518002074442
EIF3L,1.77448931570083,0.0759822478288766,0.230305394195287
ETFBKMT,1.96072672466289,0.049910909818169,0.177089604753467
BUB1B,3.29422989378809,0.000986917451046231,0.0132236584993272
U2AF1L4,NA,NA,NA
TMEM182,-0.763178242195526,0.445357102861756,0.660111853694651
SLC35G6,0.972622371498487,0.330741019708488,0.5603146364755
ARRB2,1.82470331799227,0.0680458123015026,0.216139602783628
CDHR4,2.1399730650135,0.0323569435609069,0.135756517947923
PIGZ,2.8006201670867,0.00510045137560764,0.0413163003063299
PPP6R1,-4.06221708410696,4.86088414750804e-05,0.00168348645981246
PWP1,1.21014192155274,0.226224439381654,0.444717149826701
CBFB,NA,NA,NA
SGO1,2.1610418022245,0.0306921104795192,0.130964036685735
FAM185A,3.46567004983851,0.000528911933621519,0.00860741206262639
MOV10,-2.7875128738851,0.00531143438350042,0.0423254047825627
LARGE1,-0.634578206834797,0.525703545380857,0.721588700309625
SDCBP,1.255458391144,0.209312403756039,0.424353595157012
RNF10,-0.335569101074589,0.737195827922441,0.861188134281366
NUGGC,1.99082409209797,0.0465002297307625,0.169511414051722
SBK2,0.725827984430105,0.467944229112985,0.67834545195912
P2RX6,1.77501317357565,0.0758957120377988,0.230165206183242
RPP30,0.196460882137154,0.844249447528263,0.923069798769904
PRKCA,-2.11181141640471,0.034702627699035,0.141761318313064
CFAP221,1.52585327396708,0.12704640969026,0.316133851152149
AMDHD2,NA,NA,NA
PPRC1,3.68120740870436,0.00023213207191304,0.00493472313831034
PHOSPHO1,0.550598623559738,0.581908852642921,0.76380616421016
NFATC4,0.437308147331748,0.661887887503723,0.81640137128039
HHAT,1.60670249256785,0.108119646585798,0.286433249772842
SMARCA4,-0.33292563035934,0.739190421794243,0.862586374577315
DENND6B,-2.58502561189839,0.00973717640359002,0.0623165908348101
EPGN,2.5082565210945,0.0121328551427725,0.0712106724363269
EXOC3L2,-2.65321913521979,0.00797280917113553,0.0549896300895528
GPR6,-0.982954658881259,0.32562975458584,0.554573746075697
CAMTA2,0.966992621697207,0.333547722132018,0.562976439297245
SPRN,-0.361393743239169,0.717805124579426,0.850743715927758
NDRG1,-0.864008169410427,0.387583402792394,0.6106550322495
EWSR1,1.51842225540184,0.128907984734741,0.318922916108766
RIC1,-3.70192320539447,0.000213971388005398,0.004649548788204
ENPP3,3.02696482722374,0.00247022699821353,0.0251644537530534
LY6H,-1.4940100712395,0.135172986953141,0.328367722910238
WDR26,-0.140859579186377,0.887980874827465,0.947864585417803
SNRPE,NA,NA,NA
BLCAP,NA,NA,NA
DPY19L4,1.33220951327371,0.182791351322595,0.392713022526143
TMEM219,1.13714162941174,0.255479083534091,0.477994149446575
CLGN,2.66461722137561,0.00770759987689116,0.0538734098424758
ARTN,-0.995914535026239,0.31929167243025,0.548013141311405
FAHD2B,4.00641574104076,6.16471025256857e-05,0.00198074248008277
NUSAP1,2.55049013420504,0.0107571568619674,0.0662117755765061
PNPLA6,-0.617184198122081,0.537113237265683,0.729656856876328
TMEM251,0.171623098463606,0.863733846942659,0.935193394043546
RDH13,0.0274747795450182,0.978081055259519,0.988866054456894
SS18,2.57282629027358,0.0100871822231754,0.0636024444448196
DDOST,0.628995782483415,0.529351817332104,0.724282372813725
CD44,2.55561089250047,0.0106001579263052,0.065476164278304
PRKD1,-0.561691699374556,0.574326090752483,0.758421131697997
ASRGL1,2.10932057617297,0.0349169198987769,0.14217322624368
TAC3,-0.605638056997057,0.544755125051819,0.735651802012052
ERBB3,1.41728684288849,0.156399080318648,0.358050759660821
CCDC153,-1.06213913969561,0.288172523930108,0.515372293332188
SCARB1,1.97905021472568,0.0478103529226609,0.172786395144535
MAP2K4,NA,NA,NA
SLC14A1,1.940626853147,0.0523035545144248,0.182479503123461
FBP1,2.02160641296825,0.0432170290214299,0.162829983812388
PTPN12,2.25301098523592,0.0242584563352611,0.113636887200412
CSTF2,-1.81532157664309,0.0694745050501717,0.218554002602392
IGFALS,-1.79869003995791,0.0720677253243367,0.223439667155062
SAPCD1,1.02149898550605,0.307018089498255,0.535882880067935
CACNA2D3,-0.251501600305945,0.801426325083326,0.898133511621278
TRIM24,0.0634895662137258,0.949376667438055,0.975779820272635
HNF4A,1.78340042676319,0.0745211438293756,0.227759032472016
FNDC3B,1.71578538854084,0.086201329434577,0.24874484565491
IFI35,-0.405384366638195,0.685195000599175,0.83097646778045
THAP5,1.46073755074221,0.144087479707828,0.340683221374666
ZNF322,0.593910043628644,0.552572281064794,0.742142675095687
GPI,0.315182985374887,0.752622723400576,0.87008262994548
SCN1B,1.01985280253105,0.30779827643249,0.536741638739093
MTO1,2.42707433464622,0.0152211367964167,0.0834266812592197
BAHD1,0.935272503378617,0.349647881978781,0.577090884928996
SMIM13,NA,NA,NA
E2F5,1.48668356450627,0.137098405538119,0.330694373448299
PHTF2,2.93912060391928,0.00329144968740189,0.0303641281898541
TMEM130,2.42700684930916,0.0152239684362106,0.0834266812592197
SMCO2,1.58846071052992,0.112182198643014,0.292738411151867
XKR6,0.765377224293679,0.444046951193989,0.659149603306989
OCM,NA,NA,NA
NOP14,-3.79939168405793,0.000145051690614144,0.00355234897681577
IQCD,-0.231429198996632,0.816981383276206,0.906437619739121
UNC5D,1.56730166109644,0.117044197305946,0.300788896817535
AOC1,0.720635281982358,0.471133940308509,0.680019299329915
TBXAS1,1.25162028551695,0.210708259243914,0.426091997613063
SLC25A19,1.7500127610001,0.0801161117824722,0.23803714144893
ZNF740,1.64490288839513,0.0999898391905896,0.272964567855065
CCL24,2.39814897654443,0.016478161828651,0.0876786963210742
ERG,1.18183452688151,0.237271365013446,0.45715059737367
GGTLC2,4.15520038743261,3.25002575424953e-05,0.00126607868566451
PDZK1,1.13401429139266,0.256788553282187,0.479430031748727
RBM18,NA,NA,NA
RGS21,-1.48655671382638,0.137131927458845,0.330722180144129
FRMD5,2.77119132620363,0.00558515986118455,0.0436540386264997
SCAF8,0.463390832159198,0.643084248848791,0.806779396791196
KBTBD8,0.0251277260374034,0.979953084981299,0.990003282306808
AASS,0.0528395949267487,0.957859713360829,0.9802391229215
ALKBH8,1.18178041385822,0.237292841293695,0.45715059737367
GP6,1.78025385374777,0.0750344255070106,0.228669848093447
CSF2RA,NA,NA,NA
FSHB,0.785917478363649,0.431915834110042,0.649861756805353
TEX50,-1.30819653909554,0.190806655657779,0.402181059871883
CLEC17A,3.36583033284576,0.000763136321707769,0.0109706318064242
IFRD2,-0.987995677374715,0.323154765201085,0.552190705037354
NECAB1,-2.42752618342599,0.0152021894672404,0.08339851259354
IK,NA,NA,NA
MPPED1,-1.7003992494417,0.0890558529154825,0.253912184355349
SATB1,-1.01025543162046,0.312372927978213,0.540349415249355
CRYZ,5.54242179390898,2.98316652626721e-08,1.04320639663907e-05
CCDC103,2.11063333798525,0.0348038398497794,0.141905372786867
KLC2,0.528945921985424,0.596842964482366,0.77495273783968
ARHGAP22,-1.29919418502364,0.193877296606664,0.40580914658608
ARPP21,0.127051493361494,0.898899642928528,0.952219368137814
ZBTB7B,-2.44160651215654,0.0146220742851526,0.0811336276848117
SLC9A8,0.197633126673906,0.843332114636679,0.92258876021354
BPGM,2.25370268868585,0.0242148781130714,0.113552129876417
HLA-DMB,0.79723061132937,0.425317110868785,0.643733608065821
LAMB2,-0.892063224795599,0.372359044935738,0.598199138049549
RHOA,-1.57116880969915,0.116143442877561,0.299526232751893
PPP1R13L,-2.5780481239879,0.0099360159241831,0.0630945403090968
LIMK1,2.30712504361209,0.0210478501966573,0.103160535660735
OR6V1,-0.259122732712489,0.795540545495281,0.895198921096501
TMEM250,-2.52751135699551,0.0114874108598298,0.0689015544871404
ELOA,0.792474509306551,0.428084049257163,0.646295165530116
MYH13,-6.03298847464797,1.60954899305579e-09,2.2187637235049e-06
LETMD1,1.71411390652243,0.0865078082620425,0.249008023130998
GNL3,2.07647939731195,0.0378496346851386,0.149735584519976
TMEM253,1.19470257437241,0.232203256288087,0.451875289867215
SLAIN1,0.606765233288176,0.544006723757746,0.735040405161408
WDR83,0.0127372226343738,0.989837441503498,0.995331390122248
FAM126B,0.47995519225284,0.631259254598357,0.797600656364633
BCAR1,-1.50310953218955,0.132810801143791,0.324992028771225
CNTN4,-3.76191500664514,0.000168617352124668,0.00394937558239661
SP8,1.03331060306951,0.301458566843831,0.529374339557478
ZBTB22,2.52945339031608,0.0114240346377839,0.0686035179106854
FAM135A,2.98284522170202,0.00285582375811981,0.0276408716999389
GCG,1.17035172782931,0.241859453160101,0.462801408886302
PRR12,0.181777041828558,0.855757702301379,0.930510417926519
COLEC11,-2.02884857823896,0.0424737156416395,0.161262234977412
SWI5,3.85083493145873,0.000117715823010655,0.00311521447544409
PSMA1,0.301432936829737,0.763084381599979,0.877926537576043
L3MBTL1,1.2023642994466,0.229222414680917,0.448395661448803
PTRH1,-2.06883656321303,0.0385614260818204,0.151616296297669
PSMG4,0.613531830755908,0.539524742448795,0.7315138657632
RCOR3,2.22960506637762,0.0257736732160182,0.117763210011931
BRAP,2.40260508992058,0.0162787564440723,0.0871500247727112
DUSP22,0.703609726989768,0.4816758521296,0.687513980870697
SEMA3C,0.754626694441691,0.45047300199408,0.664550429803294
HLA-DPA1,0.65616744422381,0.511716393365547,0.712404352100521
PABPN1L,-0.282109227461665,0.77785975799083,0.88567930402751
FOXA2,-0.806775110487205,0.419796061293085,0.638747263168121
PCYT1A,1.45903293235679,0.144556043787639,0.341345670608468
PDCD5,NA,NA,NA
HTATIP2,2.94342810424676,0.00324599207965026,0.0301201557502128
PGGT1B,0.609959954706714,0.541888335068023,0.732999846979732
SFTPA1,0.145924846548399,0.88398071683109,0.945608454079042
ZFHX2,0.344915610613939,0.730157814396141,0.857496333573475
SMYD1,-1.55493919517254,0.119960551415612,0.305019446556726
RASGRF1,-0.854361644697318,0.392904640867389,0.615171499867028
BECN2,2.85578542702632,0.00429305159175529,0.0367669728980981
STK3,2.56999957045289,0.0101698641079879,0.0638514599548283
ATXN7L1,-0.0872088923473138,0.930505471217808,0.967053444243936
FBXO15,-2.11355131098808,0.0345536081322451,0.141344560795585
GPX1,0.727084941796131,0.467173922672264,0.677490044866702
PLCH2,-1.584394710792,0.113103924810745,0.294110089443021
STRAP,-0.39923341874268,0.689721221272374,0.833977002595102
PRXL2B,-0.167223508548091,0.867194187709221,0.936670532073243
KMT2B,1.1953086673607,0.231966454641313,0.451765260774695
ASB10,-0.429573589619831,0.667505852129452,0.820517514238812
PTK2B,-3.54916232030684,0.000386458776481719,0.00690984616165946
TSPYL4,-0.480611694779816,0.630792502124128,0.797311879369279
DNAH1,0.521996100917823,0.601673045359077,0.778533199468135
ATF7,3.11725157606095,0.0018254572314829,0.0204693515211099
EIF4B,0.912160554387602,0.361684205336362,0.588216028081643
ARHGEF38,-1.14755021826783,0.251154290715831,0.4724302063415
PIK3R3,3.21083158686362,0.00132351475947836,0.0161571021999636
GMPR2,-0.637155909445702,0.524023293744115,0.72099352804742
LMOD3,1.15265300429529,0.249052838136974,0.47047833254594
NR2C2AP,1.53488389379898,0.124812350461428,0.312904853932728
KANSL2,1.05997134463448,0.289157635976734,0.516642510953202
RRAD,-1.04497242684948,0.296035713426814,0.52370459091753
AFAP1,-2.34223974734225,0.0191683972944818,0.0967912916047771
PBX1,NA,NA,NA
PPIP5K1,2.78901379326462,0.00528688133078008,0.042174448048244
MAP4,0.149323710767875,0.881298206530614,0.944554609367244
ARRB1,0.624786863529888,0.532110953554823,0.726389153893819
LMLN,0.0989191140694001,0.921202492504412,0.962621395398808
CORO1C,3.6970342268706,0.00021813294202105,0.00471273713961282
TSLP,2.73804345672054,0.00618059083011282,0.046585235244314
EFHC2,-0.764978545164068,0.444284320445966,0.659366692316028
MROH7,-0.801314614456688,0.422949532357697,0.641700344875662
CLCN4,-1.44153794454729,0.149432765531816,0.348770039023006
