,Herbivore.Insectivore.Rho,Herbivore.Insectivore.P,Herbivore.Insectivore.p.adj,Herbivore.Omnivore.Rho,Herbivore.Omnivore.P,Herbivore.Omnivore.p.adj,Insectivore.Omnivore.Rho,Insectivore.Omnivore.P,Insectivore.Omnivore.p.adj,Herbivore.Vertivore.Rho,Herbivore.Vertivore.P,Herbivore.Vertivore.p.adj,Insectivore.Vertivore.Rho,Insectivore.Vertivore.P,Insectivore.Vertivore.p.adj,Omnivore.Vertivore.Rho,Omnivore.Vertivore.P,Omnivore.Vertivore.p.adj,Carnivore.Herbivore.Rho,Carnivore.Herbivore.P,Carnivore.Herbivore.p.adj,Carnivore.Omnivore.Rho,Carnivore.Omnivore.P,Carnivore.Omnivore.p.adj
ARMC6,4.01762909967737,0.00035271977933681,0.0114709295758681,4.23442087835955,0.000137484865329138,0.0377817325688886,-0.138814611583927,1,1,2.60724489056737,0.0547644334578233,0.501252006283742,-0.477618933594595,1,1,-0.389213565905915,1,1,-4.27534007003913,5.72537278174752e-05,0.00209996898223689,0.0768071950526112,1,1
GPRC5B,0.524068725972359,1,1,1.47382331049585,0.843175021955797,1,0.796999351394541,1,1,0.779009631509803,1,1,0.388209105935243,1,1,-0.176385399201994,1,1,-0.755092265000026,1,1,0.701147499511253,1,1
SULT6B1,1.6811587078594,0.556392549616826,1,0.706953348416243,1,1,-1.03635452612058,1,1,1.63906369832662,0.607199966151875,1,0.346013031879767,1,1,1.15955056490526,1,1,-2.07265759498703,0.114612470518365,0.423434812822643,-1.32783932183707,0.552693580889753,1
ZNF185,0.996033990639685,1,1,0.666211850796088,1,1,-0.412380793055028,1,1,1.43024405923646,0.915881904444543,1,0.55675655177178,1,1,0.943061530561376,1,1,-1.47766517566101,0.418492259692317,0.977530631146906,-0.772530893744047,1,1
MANSC1,0.825128316788613,1,1,-1.20830586744416,1,1,-1.85528208494226,0.381335730770559,1,-0.572799195016933,1,1,-1.13128158377212,1,1,0.285159481800506,1,1,-0.357650208606943,1,1,-1.51852480128149,0.386646456344982,1
RAB40C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHMP1A,-1.39725407194754,0.974023090219279,1,-0.52161551411059,1,1,0.858843319326198,1,1,-0.12039150873946,1,1,0.240384740515507,1,1,0.00233317931858651,1,1,1.37642117194924,0.506073830677625,1,0.831052598838727,1,1
BEAN1,-3.37270307910114,0.00446605039679285,0.0653589298453723,-1.54895760910649,0.728351464592376,1,1.84941090800567,0.38639100930105,1,-2.34588293948053,0.113892408703488,0.760583966055089,0.229136024339032,1,1,-1.22548605617977,1,1,3.71419586462945,0.000611552601078517,0.011285925274449,1.94974095369164,0.153621007259112,0.660887209810675
C1R,2.67375176814774,0.0450047698327798,0.311510504871655,1.4371395223206,0.904070118953671,1,-1.20553906179777,1,1,4.13039716223502,0.000217282237898077,0.0229702841882996,1.88393284833963,0.357444355884734,1,2.90875214456502,0.0217724654219256,0.523079257119796,-4.01595748323443,0.000177614788418569,0.00473587592587165,-2.22157436957053,0.0789362507801985,0.455341671417548
MYL6,2.88217635389226,0.0236963174755276,0.202616826953668,-1.14461747920019,1,1,-3.76011671177331,0.00101900462080591,0.0393635795143806,2.45770309608991,0.0838972332074643,0.646119532764944,0.0996899996729864,1,1,3.20173292156785,0.00819621523318359,0.343608824844595,-3.3523056415412,0.00240424470026236,0.0302767787936264,-4.31570768233828,4.7727718740257e-05,0.00590776030748303
DENND11,-3.08584412342807,0.0121785119281151,0.129348884540064,-0.255481701463594,1,1,2.70869971860257,0.0405284663521431,0.390901937819783,-1.4461878503286,0.888747123157567,1,0.931287555821458,1,1,-1.22024195196828,1,1,3.00619095135918,0.00793628442853048,0.0693627614376444,2.56510949052742,0.0309429755137601,0.266312494175804
SH2B2,1.18437517120715,1,1,2.23262369369944,0.153442621658124,1,0.861374512108525,1,1,2.54393249787616,0.0657673589260362,0.555409360786026,1.53871635952103,0.74324134012069,1,0.910064541248692,1,1,-2.08679689619607,0.110719493494257,0.413279185094131,0.248614292697829,1,1
SLC5A8,-0.291141815409129,1,1,2.91308529526104,0.0214726100495883,0.470234712165086,2.8462965521105,0.0265385895486522,0.299864389703405,1.99490497225865,0.27631947074396,1,2.07640412687657,0.22713953936527,1,0.00847446042511662,1,1,-0.674541369112286,1,1,2.18102469669791,0.0875447695676743,0.483273791395156
KIAA1958,1.33215513584849,1,1,1.88758564524987,0.354489592070537,1,0.421482790949029,1,1,1.4356101904866,0.906679760273016,1,0.466455708855179,1,1,0.171818311275088,1,1,-1.67484906919435,0.281891545586514,0.758858205905397,0.260198090009393,1,1
MYT1,-3.9977859775251,0.000383626327709368,0.0119647391551979,-1.54069791262433,0.740341950494143,1,2.55753395638434,0.0632503592387806,0.5090800992143,-1.66627111823938,0.573956559245771,1,1.36851051325159,1,1,-0.58343866151881,1,1,3.7986041936711,0.000436539766673512,0.0089092733882094,2.17340392782987,0.0892497884271825,0.489491364842887
NXPE1,-0.006696143136143,1,1,0.545805642325387,1,1,0.426863191362099,1,1,2.04839938197236,0.2431252923151,1,1.99855774110739,0.273937359455384,1,1.88115852270656,0.359702148249126,1,-0.488353648497833,1,1,-0.0226634708097859,1,1
SP7,-1.8309831418338,0.40261835610594,1,-2.09083703783584,0.21925604829458,1,-0.114675630229775,1,1,-0.340038777168377,1,1,0.922369969770821,1,1,1.03557942641853,1,1,1.59051570506581,0.335155825286973,0.84965258175244,-0.526698489728396,1,1
ZMYND8,1.57915745194169,0.685799679210001,1,0.0185607409103815,1,1,-1.46713545722922,0.854035261907535,1,-1.79477705961782,0.43613536325031,1,-2.81044242493417,0.0296840638504343,0.675556142047624,-1.74056061472251,0.490563758520136,1,-0.351293690570839,1,1,-0.307124180040335,1,1
TDO2,1.0538928905375,1,1,0.276830436339835,1,1,-0.773936634195621,1,1,3.37445262255978,0.00443775877149858,0.116840506893885,2.4249796882559,0.0918554596363095,1,3.1219332884508,0.0107800587841579,0.38691258155027,-2.34744005205623,0.056708744212259,0.265822238494964,-1.98390690048822,0.141798658582361,0.63496605203425
BTBD6,-3.72228494126886,0.00118456826826352,0.0254648715296197,-2.78114868333084,0.0325001536397588,0.572800215560396,1.14171503489809,1,1,-2.0291872899626,0.2546353058922,1,0.726138277921927,1,1,-0.110733801133465,1,1,3.77799242674945,0.000474293056471793,0.00940248930310292,0.922138368416184,1,1
FKBP5,-0.916626075457871,1,1,-2.40427503741546,0.0972274586532119,1,-1.17279383117133,1,1,1.11279092074445,1,1,1.6727693793503,0.566236230471853,1,2.6928338734254,0.0425085363264558,0.707154920433738,0.151121957669158,1,1,-2.1323476969026,0.0989348211092949,0.521566015023897
SESN3,-0.189109709972711,1,1,-2.74778351128261,0.0359997666043452,0.595012380155328,-2.20375893104119,0.165247813501865,0.922199621332091,-0.175972726287539,1,1,-0.0418485438848765,1,1,1.525415293824,0.762933279011356,1,0.227031148923439,1,1,-2.38234955301885,0.0516076787521522,0.355987811949901
ZNF324,0.445888568315037,1,1,2.07506752007998,0.227881664740708,1,1.38879042702603,0.989378922462433,1,0.532739236633182,1,1,0.175217155226985,1,1,-0.914436857419944,1,1,-0.590126727979978,1,1,1.4539467578795,0.437883203821974,1
MYLK3,0.688732954335424,1,1,-0.0842314818493823,1,1,-0.727327440934905,1,1,0.189250462299184,1,1,-0.320826114349735,1,1,0.241320326224051,1,1,-0.609470286848207,1,1,-0.652759251242321,1,1
SEBOX,0.093182372100211,1,1,1.42233138087118,0.929580438365709,1,1.03421946665649,1,1,0.265368486767856,1,1,0.163574866335238,1,1,-0.708509091961274,1,1,-0.211289070669302,1,1,1.09517384799,0.820321441813063,1
PLD5,-0.0146425270355365,1,1,0.859231655414018,1,1,0.750311567702686,1,1,0.181199988829578,1,1,0.177986087307396,1,1,-0.385444102673835,1,1,-0.0724227128701033,1,1,0.744493779386146,1,1
TMEM269,0.255291942245202,1,1,-1.19237618646168,1,1,-1.29754522135704,1,1,-1.28911816061691,1,1,-1.38943554405004,0.988202089213804,1,-0.447280185027242,1,1,0.386315755809322,1,1,-0.795569781646042,1,1
ASB8,0.875057427765717,1,1,-1.73665174308928,0.494691962452471,1,-2.28235004078404,0.134812094243703,0.812256798028069,0.12838955889078,1,1,-0.508525640835572,1,1,1.31264395939762,1,1,-0.719973320785675,1,1,-2.2908805716271,0.0659109658464405,0.412282027531659
STMND1,2.03120437911963,0.253405598137575,0.964727664349445,2.00527534515421,0.269601714407068,1,-0.212655925563671,1,1,-0.162803406994557,1,1,-1.4841439121191,0.826624474498815,1,-1.39434316314792,0.9792840153713,1,-1.54363557067899,0.368029928195194,0.902988078628933,0.425901798183941,1,1
GCSAML,0.572293089111655,1,1,0.658811581684944,1,1,0.0296734005773185,1,1,1.60720098300171,0.648061718906587,1,1.07845263930811,1,1,1.09851305164906,1,1,-1.20432780666617,0.685388709667929,1,-0.473366677879612,1,1
GLOD4,1.65401372670922,0.588748342240475,1,-0.134698774058937,1,1,-1.68658837686414,0.550095170754758,1,-0.202496710397292,1,1,-1.37506384629415,1,1,-0.103085781880935,1,1,-1.16008091754757,0.738047587961595,1,-1.21696920913,0.670847793667192,1
PIK3CD,0.965669149855804,1,1,0.482931295048487,1,1,-0.512428958627681,1,1,-0.0857701542486284,1,1,-0.732705549908495,1,1,-0.389816890015089,1,1,-0.717755365956438,1,1,-0.226544110649715,1,1
FAR2,1.79773882675077,0.433310432854226,1,5.72065212012656,6.36695826162041e-08,0.000242262761854656,3.25786179480491,0.00673530374864756,0.128930104520171,3.88331876019978,0.000618242059029253,0.0405534812685654,2.34465344341416,0.114268633420843,1,-0.0801484092526861,1,1,-3.1907514266924,0.00425709932876692,0.0453564291675832,2.50014842026934,0.0372423855198008,0.295013173537444
CDK5RAP3,2.49265036736034,0.076076178437553,0.441410371617435,0.806715630047803,1,1,-1.65487079726659,0.587704254490633,1,1.1310088803185,1,1,-0.72880972923995,1,1,0.542132689326407,1,1,-2.4269274587256,0.0456819006180046,0.23091199764579,-1.48586461426922,0.411944805030759,1
RRP12,1.03259338683351,1,1,-0.0226691823356398,1,1,-0.99164271982602,1,1,0.328097557837861,1,1,-0.451109761523939,1,1,0.33151999604964,1,1,-0.929536242588456,1,1,-0.883244381551635,1,1
SEMA6D,1.54750305314066,0.730451932927421,1,0.0896466871837488,1,1,-1.39444336758764,0.979102559167365,1,0.480978701552797,1,1,-0.649455125005211,1,1,0.406485918441166,1,1,-1.40578227397796,0.479366361768577,1,-1.23517367614869,0.650297621924301,1
CLEC18C,1.27341738041403,1,1,-0.608892285832673,1,1,-1.72979195872678,0.502004709972554,1,0.29556965442302,1,1,-0.601466804783124,1,1,0.685864491272599,1,1,-1.12330259665502,0.783927004142252,1,-1.62712839670931,0.31112949341205,0.982768991120014
NUTM1,1.65380152274063,0.589007078912051,1,2.87400160194014,0.0243184144370405,0.499186085363651,0.991466847296842,1,1,-1.55510356682913,0.719528433734334,1,-2.64776088718067,0.0486160880181087,0.830577511287927,-3.52205907703384,0.00256925224176835,0.217737702471518,-0.495901986930078,1,1,2.34427429371071,0.0571924359450878,0.377477990163823
WNT5B,0.854754397553961,1,1,1.1686885444476,1,1,0.215575750815775,1,1,0.228656083469518,1,1,-0.394484394607424,1,1,-0.577457051229602,1,1,-0.758411069748612,1,1,0.422212393615026,1,1
RHBG,0.823593136807604,1,1,-0.0553738590369003,1,1,-0.834582255615215,1,1,-0.868715609527056,1,1,-1.40744689407384,0.955769484728293,1,-0.805114279353129,1,1,-0.201955520860077,1,1,-0.244422739172889,1,1
ZNF835,-1.64817719753627,0.595897887499378,1,-0.569207554610901,1,1,1.19133398929292,1,1,-1.53187695651839,0.753316805468745,1,0.144244969469015,1,1,-1.06022132909722,1,1,1.87358637204728,0.182962373498944,0.576490508386057,1.34785886474874,0.533111342140708,1
KCNS1,-2.31404205352551,0.123992492815897,0.607000881523946,-0.451227565275467,1,1,1.82164041783663,0.411057383885158,1,-1.73533402454141,0.4960899510456,1,0.0704585056231194,1,1,-1.37580479204831,1,1,2.56829439627063,0.030660095780005,0.177355607238061,1.99332665359247,0.138677068870504,0.627446767772189
CMIP,-1.71976411455619,0.51285196867476,1,-1.79535436980402,0.435583545740281,1,0.0360014351950769,1,1,-0.814105983648455,1,1,0.50810567073661,1,1,0.496773103748705,1,1,1.6735271123062,0.282670721308708,0.760364263591004,-0.204174328214828,1,1
ANKRD65,1.82882544862079,0.404554567940228,1,1.69148871099352,0.544461012482063,1,-0.256432266858472,1,1,0.743952990731298,1,1,-0.552681617460629,1,1,-0.383133590746022,1,1,-1.75989159884743,0.235278564116671,0.67958947802624,-0.0353638948106787,1,1
GPR161,-0.8266656822148,1,1,-0.192816369223738,1,1,0.625470160053506,1,1,-1.12155549346889,1,1,-0.4435747811656,1,1,-0.961356018500962,1,1,1.16496924147728,0.732094330776831,1,0.916566653395456,1,1
ZNF891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NUP153,0.81382908791915,1,1,1.54518949447751,0.733802608247212,1,0.535399846440307,1,1,-2.4326901599744,0.0899227169469461,0.672123726178107,-2.82412719354794,0.0284457398757784,0.663360188961266,-3.43192676729369,0.00359585620678383,0.247129437434866,0.600428304500462,1,1,2.04594886408811,0.122284206097741,0.581078975604901
TMEM258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CITED2,-0.0735747269998441,1,1,0.00674597538819386,1,1,0.0737033850608168,1,1,0.919454292739792,1,1,0.917017987037445,1,1,0.880271183417091,1,1,-0.319051690354202,1,1,-0.283194469961644,1,1
PHKG1,-1.85457278023504,0.381943548762794,1,1.28976236346709,1,1,2.90238491293325,0.0222199922603912,0.27029800094115,-0.261511417596414,1,1,1.1035342715028,1,1,-1.17427123735698,1,1,1.52448580224265,0.382162202545417,0.92363563529594,2.68633589172143,0.0216721277184042,0.215236884874562
PLA2G7,1.20588639558626,1,1,3.17524571816387,0.00898258017039249,0.300745066387057,1.640147601256,0.605846886515884,1,4.61135923896674,2.40026703121789e-05,0.00760984660022371,3.48023807849944,0.00300581035580758,0.248600119536303,2.38029173650703,0.103793618714897,1,-3.02794720354673,0.00738663302049896,0.0661538163159392,0.190575775595983,1,1
PRKAR1B,-1.72419193305568,0.508039199697395,1,-0.152212263706531,1,1,1.46058580267556,0.864774868902736,1,-1.2433597831598,1,1,0.0755927198559408,1,1,-1.07913890981128,1,1,1.88998234243718,0.176280965043579,0.561363248857663,1.57015307184888,0.349138512441595,1
PMFBP1,-0.146805940131673,1,1,1.20234714507128,1,1,1.19492628082835,1,1,2.27222734153436,0.138436696101863,0.847887122291153,2.22627837301194,0.155973247053634,1,1.39758751198528,0.973421823433968,1,-0.949600004668511,1,1,0.263806791409291,1,1
IQCC,2.97798208929645,0.0174091763803914,0.1644173155219,-1.06420397926274,1,1,-3.90394715715417,0.000567818714229731,0.0275229325814538,0.193455599189082,1,1,-1.97984807688727,0.286323613718168,1,0.909519038278761,1,1,-2.33351837897459,0.0588628645786486,0.271654171933897,-3.3724638198907,0.0022349662093076,0.0558948119479035
RABEP1,0.537834107948644,1,1,-1.77788510788568,0.452536359402331,1,-2.01993199037473,0.260342654788254,1,-4.81187287972859,8.97134707709122e-06,0.00478620312050678,-4.78469774105899,1.02746901080002e-05,0.0312720468127094,-3.38548658011359,0.00426313101722219,0.270318032583697,2.01940828089917,0.130334404696721,0.46085383793159,0.176210511828889,1,1
SALL3,-2.5029629374136,0.0738950642532387,0.43277038072443,0.017561670584467,1,1,2.40260642766407,0.0976721814092179,0.668722717520601,-1.27049366791043,1,1,0.535602398864683,1,1,-1.24906753838528,1,1,2.52300475735809,0.0349070480601216,0.193660503811581,2.39793894326863,0.0494628398088665,0.347518106179046
ASIC5,5.95501787776834,1.56026041426448e-08,8.48112982325192e-06,3.40003209227907,0.00404267667735373,0.196270351090328,-2.90215910195437,0.0222360160585553,0.27029800094115,3.88786939738589,0.000606768075722826,0.0403222557919212,-0.529470268707213,1,1,1.6545730056793,0.588066857902495,1,-6.44791019997869,3.4020875931351e-10,2.90496663077029e-07,-2.97681473456596,0.00873779869663458,0.125280090551863
RNF182,-0.20395675811762,1,1,-0.271745756988558,1,1,-0.0483410008394814,1,1,-0.851179278348264,1,1,-0.649939153496195,1,1,-0.631397697257585,1,1,0.550586740204176,1,1,0.24271559269824,1,1
GGA3,-1.33550158843313,1,1,0.223285587086298,1,1,1.4417070352534,0.89631022862366,1,-0.861738723296385,1,1,0.105402237849399,1,1,-0.977282726637043,1,1,1.42896565177774,0.459042318099487,1,1.52746828927022,0.379933820054637,1
CPNE6,-1.3543464033767,1,1,0.268376378074718,1,1,1.52650229171217,0.761308920901047,1,1.47555073317276,0.840387235566667,1,2.26999374414513,0.139247775682382,1,1.27646674677099,1,1,0.511803964778405,1,1,0.740285157433498,1,1
RAB19,2.06404985352075,0.234077938953789,0.915780620242117,0.54513993625999,1,1,-1.45267038987159,0.877891751996311,1,-0.349016182069501,1,1,-1.78109769902894,0.449378949494587,1,-0.708628166567217,1,1,-1.4253014463247,0.462210246748364,1,-0.787798545214917,1,1
ILK,-1.21181537829868,1,1,-0.298934043530288,1,1,0.86599319192652,1,1,0.576615942502885,1,1,1.35982416527951,1,1,0.752968886552971,1,1,0.716634896516011,1,1,0.372024142319794,1,1
TIFAB,0.755595075326861,1,1,-0.473589559171963,1,1,-1.14559913083536,1,1,-0.646059179395384,1,1,-1.17741479396838,1,1,-0.29073383344034,1,1,-0.186283893134287,1,1,-0.645292524740228,1,1
GDAP1L1,0.486434436659308,1,1,0.906352108071147,1,1,0.345373854975098,1,1,0.230786996681298,1,1,-0.136584682500809,1,1,-0.413303859688379,1,1,-0.475198362179823,1,1,0.445153581158051,1,1
FAM216B,0.205797751373144,1,1,0.344450066943333,1,1,0.10463506604326,1,1,1.47149290616578,0.846947187357852,1,1.21285752241584,1,1,1.18344667265705,1,1,-0.863897924174152,1,1,-0.475704741223552,1,1
CDH22,-0.874407753449335,1,1,1.67415228489666,0.56460404575272,1,2.24267114808872,0.14950817091741,0.864557128177425,-0.230603012245844,1,1,0.394068951230956,1,1,-1.33290331992864,1,1,0.780588342622033,1,1,2.29024904496365,0.066020651392456,0.41240894455453
FZD3,1.05345550360741,1,1,1.09885572637947,1,1,-0.0561010426045644,1,1,0.331733736991661,1,1,-0.475209001190914,1,1,-0.453225387711717,1,1,-0.942743994152821,1,1,0.184879295237955,1,1
OR52E8,1.14693581246071,1,1,2.32655534963708,0.119933659982478,1,0.794270722987442,1,1,-1.23446962377187,1,1,-1.95362043587376,0.304476732024531,1,-2.7305114244916,0.0379416847888372,0.671341850191074,-0.288125604894619,1,1,1.90962635907874,0.168544016245371,0.696409595244495
BACH2,-0.00769620801870976,1,1,-1.84062925155151,0.394055448502616,1,-1.63228775518817,0.615713289132943,1,-0.995146472132398,1,1,-0.935393839525581,1,1,0.244893494983118,1,1,0.443796932364577,1,1,-1.37086525061308,0.511250896784661,1
BCL7A,0.667937296326789,1,1,0.490710440967672,1,1,-0.201989348555615,1,1,1.87873435138231,0.361684649247372,1,1.32111108549639,1,1,1.51241275190952,0.782573357318031,1,-1.34728247794482,0.533667819541353,1,-0.793381718983849,1,1
NLGN4X,-1.72904653403395,0.502804602046702,1,0.977986756496237,1,1,2.40972564881586,0.0957871225222841,0.661470056619403,2.81941917376206,0.0288663874081487,0.344270128195304,3.92471107199913,0.000521003367664124,0.132143820818544,1.85922828570462,0.377968722562678,1,0.0064460627213976,1,1,0.9789833668094,0.982764594234348,1
ST8SIA5,-0.602877553942904,1,1,-0.445303299601934,1,1,0.177083455326136,1,1,2.63263936658709,0.0508345531612585,0.479010928807501,2.88495914690005,0.0234878674404329,0.59872423234256,2.84438605872054,0.0266982584701307,0.579592150354421,-0.693854586282073,1,1,-1.07592612303248,0.845880893420832,1
SOD2,-1.5521902719818,0.723700218443618,1,-0.063792861260832,1,1,1.41547994973176,0.94156693829859,1,0.760028455055148,1,1,1.83391569863757,0.399999053256416,1,0.778184424884831,1,1,0.77502671911413,1,1,0.662133172579111,1,1
LRIT2,1.46470489221659,0.858008697725994,1,2.64739855638113,0.0486682152013144,0.692211494978466,0.562568321637503,1,1,-0.674720900489693,1,1,-1.68077017037297,0.556845388800977,1,-2.4229930961587,0.0923593152968605,1,-0.62028612107217,1,1,1.75114926679281,0.239760605238389,0.851494101878813
CPEB2,0.996005341109508,1,1,3.37138449389801,0.00448748365513611,0.206342904021667,1.89980020282656,0.344756065906809,1,2.04647937659041,0.24425537702011,1,1.26936666064862,1,1,0.0021887962298971,1,1,-1.68323022367687,0.276991596254495,0.749457446769981,1.51306083817601,0.390792617917669,1
BANP,-1.26131959449623,1,1,0.209683841274809,1,1,1.3459981153367,1,1,-1.16763544998975,1,1,-0.192774568292164,1,1,-1.25745280049986,1,1,1.49990578018957,0.400916431527141,0.952551914794121,1.55718936244026,0.358276599653325,1
SLAMF1,-0.459064331705599,1,1,-0.733551577470588,1,1,-0.203756209035912,1,1,-0.616565737070019,1,1,-0.225439289191849,1,1,-0.0675201819830498,1,1,0.643657070457036,1,1,-0.114860617586298,1,1
PTHLH,2.56135002679484,0.0625597485141916,0.386899379271027,0.0376730632633447,1,1,-2.43229889496606,0.0900199235299894,0.63430705376224,0.824040748224298,1,1,-1.06700016326488,1,1,0.779695576124318,1,1,-2.33148502058273,0.0591833970854704,0.272777100678484,-2.18577296566893,0.08649665869851,0.480473460719607
TENT5D,-0.304269078507896,1,1,3.35686506073822,0.00472989455772982,0.208023095509821,3.22562826038286,0.0075417900695884,0.139215051833685,1.8943516992377,0.349070058147563,1,1.98298657269741,0.284213576357557,1,-0.337225008460307,1,1,-0.599377821224267,1,1,2.65110588979242,0.0240686052081269,0.227438384022359
MAFF,-1.06034889049177,1,1,-0.410442797893597,1,1,0.622789352852609,1,1,-1.69810342773503,0.536929456579158,1,-0.851557112184425,1,1,-1.35131737225681,1,1,1.60087771937368,0.328212016058812,0.839836629326959,1.06253051946153,0.863984731546684,1
FKBP9,1.5667112730173,0.703093167632998,1,0.538886481821939,1,1,-1.0280838942827,1,1,1.36934779068962,1,1,0.139671707661701,1,1,0.960111615233453,1,1,-1.83241951052127,0.200666830365011,0.611519714232846,-1.21028253880665,0.678511486623443,1
ZNF438,0.370441855226755,1,1,0.162088101418992,1,1,-0.212074722581001,1,1,-2.02422157335344,0.257684152939697,1,-2.13841919510008,0.19489641565468,1,-2.07294214848344,0.229065983079706,1,0.669845471222228,1,1,0.783872049593414,1,1
SLC34A3,-0.226074018213013,1,1,1.40637583337156,0.957675315165633,1,1.40184886281687,0.965762301685229,1,2.21696747719109,0.159751884308426,0.917651747462701,2.18672127674952,0.172577264414813,1,1.18758224771334,1,1,-0.936275194647303,1,1,0.452702670892123,1,1
GRM4,-0.598236032653472,1,1,0.304829569321997,1,1,0.834180896164906,1,1,-0.0876912517116693,1,1,0.316401650718073,1,1,-0.282407913461231,1,1,0.513533345184882,1,1,0.771877488780526,1,1
FAM180B,1.17858038852233,1,1,2.31432156297352,0.123900539086864,1,0.953892374592708,1,1,1.08566341474261,1,1,0.151934352648726,1,1,-0.614962029730353,1,1,-1.40624081522154,0.478957884219348,1,0.981391921879548,0.9791985246618,1
ACTN1,-1.57612711671527,0.689979065214295,1,-0.511582434893013,1,1,1.06225329941029,1,1,-0.293019653061072,1,1,0.863372726833017,1,1,0.0669017328957797,1,1,1.32929933755347,0.551247698229839,1,0.763389483841062,1,1
LTO1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IL22,2.48302861407368,0.078162373725364,0.448240892275825,2.58648609468056,0.0581760495413202,0.769278430946041,-0.115295559564161,1,1,2.20111406116144,0.166367700570427,0.938045078651632,0.29091497129028,1,1,0.393385735796946,1,1,-2.93142180090949,0.01012242908605,0.0817795394974775,-0.265268267132634,1,1
TMUB2,3.74211396429229,0.00109487232896355,0.0240808624954122,2.67519011967733,0.0448121296332759,0.675678264380486,-1.15565214854193,1,1,1.08015405405734,1,1,-1.61071862445291,0.643446386773852,1,-0.765970681157665,1,1,-3.37875310047643,0.00218446113571556,0.0282366124907319,-0.5312024359961,1,1
PCYT2,-1.41603113988999,0.94059832436772,1,-1.55158485764735,0.724569531844021,1,9.48157333707367e-05,1,1,-0.983399798828266,1,1,0.0927422313362404,1,1,0.0968001066621756,1,1,1.54502716152783,0.36701908083269,0.900977991886117,-0.0441878276109278,1,1
SAP25,2.47529760533658,0.0798751154267766,0.454977266764798,3.64517955726822,0.00160323104046487,0.125779259978739,0.895629024889112,1,1,1.45464956830525,0.874597805275647,1,-0.637463972790244,1,1,-1.44711790752287,0.887183420223232,1,-2.47782618221642,0.0396556570300702,0.211547784962445,1.34970221554559,0.531334564197108,1
PAFAH1B3,1.70189976514392,0.53264495897572,1,0.58057031610777,1,1,-1.02568883605991,1,1,2.27652735142449,0.136886792871405,0.843200308407661,1.05949448363653,1,1,1.80109474417971,0.4301276880607,1,-2.32847191415757,0.0596611767353351,0.274340506129712,-1.51849727591078,0.386667257139831,1
NCEH1,0.592852905984222,1,1,-1.00555647690255,1,1,-1.44674551750723,0.887809266118286,1,0.805693483537961,1,1,0.319625346782267,1,1,1.48120621667018,0.831309780774593,1,-0.829461408033725,1,1,-1.76201117275655,0.234202229365983,0.842730795953246
FAM222A,-1.07417559896254,1,1,-2.12103374277308,0.203513777705671,1,-0.872700880486034,1,1,-1.36307566641578,1,1,-0.576497392618821,1,1,0.0390197903055183,1,1,1.43715215253989,0.452024295348497,1,-0.704399662499436,1,1
AUNIP,0.692747704185431,1,1,-0.706659517285638,1,1,-1.26265045400336,1,1,-0.211479419126938,1,1,-0.706154466056419,1,1,0.295204600947691,1,1,-0.404440979875255,1,1,-1.05763273101352,0.870668742836052,1
CDCA3,1.75009906391871,0.480607327624184,1,2.05231930179695,0.24083184823432,1,0.182032115758329,1,1,0.587966832024369,1,1,-0.700721455730844,1,1,-0.862679908025977,1,1,-1.60617306074307,0.324707671922427,0.833250346370967,0.521193228801343,1,1
IQSEC3,1.49985439451795,0.801912741603772,1,1.0210314068006,1,1,-0.545751455891234,1,1,0.488232525980211,1,1,-0.628266565941537,1,1,-0.225550488268792,1,1,-1.36402478070699,0.517679299689783,1,-0.299897380701053,1,1
EVI5L,-3.50100882434217,0.00278100297693152,0.0469255712958955,-1.15328370038226,1,1,2.17686638746922,0.176943227815966,0.962500331436385,-1.97684616331047,0.288354130821102,1,0.434903031903964,1,1,-1.13847051447609,1,1,3.63021449077158,0.000849557384985004,0.0142734565780575,2.16920987347861,0.0902002616603676,0.49257495831388
REEP1,-1.23590863374131,1,1,-0.498743191224681,1,1,0.706389346299349,1,1,0.673942572628549,1,1,1.48126133148425,0.831221690696308,1,0.984319404512046,1,1,0.69254618153304,1,1,0.151966311670168,1,1
SYT7,-0.121107411039537,1,1,0.0970272625895776,1,1,0.1979673131065,1,1,-1.40930218428194,0.952474999371647,1,-1.23139758398259,1,1,-1.41462183556803,0.943076418724116,1,0.742652823230061,1,1,0.770907665826048,1,1
HIF1A,0.988981156025037,1,1,0.531130892241042,1,1,-0.46565255962909,1,1,1.43991219297038,0.89935345798777,1,0.635148207307378,1,1,1.02358856658261,1,1,-1.43022491719559,0.45795742851592,1,-0.811722533785356,1,1
